Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","100 g/An","723","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2010","2010","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2011","2011","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2012","2012","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2013","2013","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2014","2014","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2015","2015","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2016","2016","0.1 g/An","6999","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2017","2017","0.1 g/An","6999","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2018","2018","0.1 g/An","6998","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2019","2019","0.1 g/An","6998","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2020","2020","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2021","2021","0.1 g/An","7000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21121","Meat of chickens, fresh or chilled","2022","2022","0.1 g/An","6999","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2010","2010","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2011","2011","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2012","2012","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2013","2013","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2014","2014","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2015","2015","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2016","2016","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2017","2017","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2018","2018","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2019","2019","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2020","2020","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2021","2021","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5424","Yield/Carcass Weight","21122","Meat of ducks, fresh or chilled","2022","2022","0.1 g/An","10000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2010","2010","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2011","2011","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2012","2012","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2013","2013","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2014","2014","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2015","2015","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2016","2016","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2017","2017","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2018","2018","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2019","2019","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2020","2020","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2021","2021","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21116","Meat of goat, fresh or chilled","2022","2022","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2010","2010","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2011","2011","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2012","2012","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2013","2013","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2014","2014","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2015","2015","100 g/An","70","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2016","2016","100 g/An","77","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2017","2017","100 g/An","74","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2018","2018","100 g/An","72","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2019","2019","100 g/An","72","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2020","2020","100 g/An","73","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2021","2021","100 g/An","73","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5417","Yield/Carcass Weight","21115","Meat of sheep, fresh or chilled","2022","2022","100 g/An","73","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2010","2010","100 g/ha","3343","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2011","2011","100 g/ha","4528","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2012","2012","100 g/ha","3166","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2013","2013","100 g/ha","6114","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2014","2014","100 g/ha","5858","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2015","2015","100 g/ha","9944","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2016","2016","100 g/ha","12137","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2017","2017","100 g/ha","11071","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2018","2018","100 g/ha","11048","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2019","2019","100 g/ha","11463","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2020","2020","100 g/ha","11199","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2021","2021","100 g/ha","11235","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","0118","Millet","2022","2022","100 g/ha","11301","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2010","2010","100 g/ha","1002","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2011","2011","100 g/ha","1005","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2012","2012","100 g/ha","1008","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2013","2013","100 g/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2014","2014","100 g/ha","1003","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2015","2015","100 g/ha","1003","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2016","2016","100 g/ha","1001","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2017","2017","100 g/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2018","2018","100 g/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2019","2019","100 g/ha","1001","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2020","2020","100 g/ha","1003","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2021","2021","100 g/ha","1003","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01950.01","Natural rubber in primary forms","2022","2022","100 g/ha","1003","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01239.01","Okra","2017","2017","100 g/ha","48478","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01239.01","Okra","2018","2018","100 g/ha","49018","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01239.01","Okra","2019","2019","100 g/ha","46737","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01239.01","Okra","2020","2020","100 g/ha","47716","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01239.01","Okra","2021","2021","100 g/ha","57661","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01239.01","Okra","2022","2022","100 g/ha","69465","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2010","2010","100 g/ha","74182","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2011","2011","100 g/ha","82189","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2012","2012","100 g/ha","85415","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2013","2013","100 g/ha","86935","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2014","2014","100 g/ha","91906","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","100 g/ha","100490","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","100 g/ha","97770","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","100 g/ha","100493","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","100 g/ha","97348","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","100 g/ha","104541","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","100 g/ha","105455","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","100 g/ha","116768","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","100 g/ha","122542","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2010","2010","100 g/ha","81779","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2011","2011","100 g/ha","86899","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2012","2012","100 g/ha","85805","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2013","2013","100 g/ha","90976","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2014","2014","100 g/ha","75133","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2015","2015","100 g/ha","89864","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2016","2016","100 g/ha","74147","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2017","2017","100 g/ha","78970","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2018","2018","100 g/ha","65924","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2019","2019","100 g/ha","49533","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2020","2020","100 g/ha","41445","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2021","2021","100 g/ha","48121","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01323","Oranges","2022","2022","100 g/ha","40113","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2010","2010","100 g/ha","53397","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2011","2011","100 g/ha","54760","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2012","2012","100 g/ha","55098","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2013","2013","100 g/ha","54716","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2014","2014","100 g/ha","60367","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2015","2015","100 g/ha","61331","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2016","2016","100 g/ha","63666","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2017","2017","100 g/ha","65850","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2018","2018","100 g/ha","65485","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2019","2019","100 g/ha","69013","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2020","2020","100 g/ha","68057","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2021","2021","100 g/ha","76377","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01241.90","Other beans, green","2022","2022","100 g/ha","73913","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2010","2010","100 g/ha","68393","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2011","2011","100 g/ha","55996","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2012","2012","100 g/ha","127268","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2013","2013","100 g/ha","129777","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2014","2014","100 g/ha","139965","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","100 g/ha","134056","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","100 g/ha","148273","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","100 g/ha","35909","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","100 g/ha","38000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","100 g/ha","35909","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","100 g/ha","42000","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","100 g/ha","35200","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","100 g/ha","41785","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2010","2010","100 g/ha","2371","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2011","2011","100 g/ha","2355","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2012","2012","100 g/ha","2361","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2013","2013","100 g/ha","2361","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2014","2014","100 g/ha","2199","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2015","2015","100 g/ha","1959","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2016","2016","100 g/ha","2165","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2017","2017","100 g/ha","2062","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2018","2018","100 g/ha","1993","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2019","2019","100 g/ha","2052","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2020","2020","100 g/ha","2102","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2021","2021","100 g/ha","2093","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","100 g/ha","2083","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2010","2010","100 g/ha","67394","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2011","2011","100 g/ha","70485","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2012","2012","100 g/ha","63543","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2013","2013","100 g/ha","66620","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2014","2014","100 g/ha","68892","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2015","2015","100 g/ha","70763","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2016","2016","100 g/ha","72581","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2017","2017","100 g/ha","95733","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2018","2018","100 g/ha","95405","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2019","2019","100 g/ha","97622","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","100133","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2021","2021","100 g/ha","99429","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01359.90","Other fruits, n.e.c.","2022","2022","100 g/ha","95705","E","Estimated value",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2010","2010","100 g/ha","10228","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2011","2011","100 g/ha","10222","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2012","2012","100 g/ha","9136","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2013","2013","100 g/ha","11994","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2014","2014","100 g/ha","14710","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2015","2015","100 g/ha","16114","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2016","2016","100 g/ha","13734","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2017","2017","100 g/ha","13802","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2018","2018","100 g/ha","16762","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2019","2019","100 g/ha","15310","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","100 g/ha","5654","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","100 g/ha","12545","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01449.90","Other oil seeds, n.e.c.","2022","2022","100 g/ha","12856","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2010","2010","100 g/ha","9510","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2011","2011","100 g/ha","9339","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2012","2012","100 g/ha","8448","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2013","2013","100 g/ha","9729","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2014","2014","100 g/ha","9888","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2015","2015","100 g/ha","10745","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2016","2016","100 g/ha","10787","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5419","Yield","01709.90","Other pulses n.e.c.","2017","2017","100 g/ha","10616","A","Official figure",""
